"","Latitude","Longitude","mean_hum","mean_temp"
"16028","71.4262","253.125",0.00192129190140845,257.613120892019
"16029","71.4262","255.000",0.00190561302816901,257.30315258216
"16030","71.4262","256.875",0.00169653180751174,255.985908450704
"16031","71.4262","258.750",0.00165804683098592,255.457941314554
"16032","71.4262","26.2500",0.00456172429577465,276.409978873239
"16033","71.4262","260.625",0.00164148063380282,255.29226056338
"16034","71.4262","262.500",0.00164545903755869,255.376625586854
"16035","71.4262","264.375",0.00180887828638498,256.439795774648
"16036","71.4262","266.250",0.00181226044600939,256.492122065728
"16037","71.4262","268.125",0.00174444072769953,256.514917840376
"16038","71.4262","270.000",0.00177628579812207,256.852131455399
"16039","71.4262","271.875",0.00192213744131455,257.430545774648
"16040","71.4262","273.750",0.00192888251173709,257.424235915493
"16041","71.4262","275.625",0.00191403274647887,257.198938967136
"16042","71.4262","277.500",0.00185219800469484,256.491178403756
"16043","71.4262","279.375",0.00179708908450704,255.822272300469
"16044","71.4262","28.1250",0.0045505764084507,276.372491784038
"16045","71.4262","281.250",0.00173900363849765,255.214704225352
"16046","71.4262","283.125",0.00168710833333333,254.780082159624
"16047","71.4262","285.000",0.00165523978873239,254.997983568075
"16048","71.4262","286.875",0.00166991161971831,256.032244131455
"16049","71.4262","288.750",0.00168052194835681,256.427666666667
"16050","71.4262","290.625",0.00176684730046948,257.434213615023
"16051","71.4262","292.500",0.00188532429577465,258.541505868545
"16052","71.4262","294.375",0.00200363180751174,259.570061032864
"16053","71.4262","296.250",0.00210782100938967,260.449323943662
"16054","71.4262","298.125",0.00219318110328638,261.132170187793
"16055","71.4262","3.75000",0.00450998861502347,276.845188967136
"16056","71.4262","30.0000",0.00451224589201878,276.285449530516
"16057","71.4262","300.000",0.00226283603286385,261.662118544601
"16058","71.4262","301.875",0.00231298392018779,262.301686619718
"16059","71.4262","303.750",0.00230871678403756,262.81967370892
"16060","71.4262","305.625",0.00222495011737089,261.809042253521
"16061","71.4262","307.500",0.00210162007042254,260.773814553991
"16062","71.4262","309.375",0.00202002100938967,259.842368544601
"16063","71.4262","31.8750",0.00445225058685446,276.160740610329
"16064","71.4262","311.250",0.00187243603286385,258.108463615023
"16065","71.4262","313.125",0.00170630316901408,255.870631455399
"16066","71.4262","315.000",0.00153024683098592,253.34741314554
"16067","71.4262","316.875",0.00135034964788732,250.566732394366
"16068","71.4262","318.750",0.00118893462441315,247.580096244131
"16069","71.4262","320.625",0.00107063415492958,244.808680751174
"16070","71.4262","322.500",0.00101978063380282,244.328808685446
"16071","71.4262","324.375",0.00102554589201878,245.954917840376
"16072","71.4262","326.250",0.00109203650234742,248.265430751174
"16073","71.4262","328.125",0.00124116889671361,250.973849765258
"16074","71.4262","33.7500",0.00436679659624413,275.975508215962
"16075","71.4262","330.000",0.00145163650234742,253.766450704225
"16076","71.4262","331.875",0.00169708110328638,256.635977699531
"16077","71.4262","333.750",0.0019440632629108,259.386309859155
"16078","71.4262","335.625",0.00212897312206573,261.650251173709
"16079","71.4262","337.500",0.00244063368544601,264.145759389671
"16080","71.4262","339.375",0.00241313697183099,264.87801056338
"16081","71.4262","341.250",0.00256137593896714,266.250521126761
"16082","71.4262","343.125",0.00271183227699531,267.678730046948
"16083","71.4262","345.000",0.00286778298122066,269.050791079812
"16084","71.4262","346.875",0.00301472523474178,270.096900234742
"16085","71.4262","348.750",0.00321387124413146,271.21917370892
"16086","71.4262","35.6250",0.00425962992957746,275.724835680751
"16087","71.4262","350.625",0.00343330974178404,272.255637323944
