"","X1","Latitude","Longitude","mean_hum","mean_temp","longitude"
"2860",2860,-33.3328,65.625,0.0106575759389671,290.898333333333,65.625
"2861",2861,-33.3328,67.5,0.010614436971831,290.941137323944,67.5
"2862",2862,-33.3328,69.375,0.0104640566901408,290.776604460094,69.375
"2863",2863,-33.3328,7.5,0.00992309237089202,289.868419014085,7.5
"2864",2864,-33.3328,71.25,0.0103926984741784,290.591120892019,71.25
"2865",2865,-33.3328,73.125,0.0104267501173709,290.546607981221,73.125
"2866",2866,-33.3328,75,0.0103532679577465,290.441463615023,75
"2867",2867,-33.3328,76.875,0.010183398943662,290.200143192488,76.875
"2868",2868,-33.3328,78.75,0.010121016314554,290.050572769953,78.75
"2869",2869,-33.3328,80.625,0.0101284872065728,290.020931924883,80.625
"2870",2870,-33.3328,82.5,0.0100373496478873,289.903019953052,82.5
"2871",2871,-33.3328,84.375,0.00991504823943662,289.730818075117,84.375
"2872",2872,-33.3328,86.25,0.009877475,289.666730046948,86.25
"2873",2873,-33.3328,88.125,0.00981295246478873,289.599255868545,88.125
"2874",2874,-33.3328,9.375,0.00986079800469484,289.917941314554,9.375
"2875",2875,-33.3328,90,0.00963946748826291,289.39995657277,90
"2876",2876,-33.3328,91.875,0.00949442992957746,289.238147887324,91.875
"2877",2877,-33.3328,93.75,0.00947369237089202,289.237842723005,93.75
"2878",2878,-33.3328,95.625,0.00947571725352113,289.221266431925,95.625
"2879",2879,-33.3328,97.5,0.00941100223004695,289.082879107981,97.5
"2880",2880,-33.3328,99.375,0.00930793039906103,288.969670187793,99.375
"2881",2881,-35.2375,0,0.00959386091549296,289.219897887324,0
"2882",2882,-35.2375,1.875,0.00950591396713615,289.137465962441,1.875
"2883",2883,-35.2375,101.25,0.00879764636150235,288.040057511737,101.25
"2884",2884,-35.2375,103.125,0.00886414636150235,288.124105633803,103.125
"2885",2885,-35.2375,105,0.00892210551643192,288.186241784038,105
"2886",2886,-35.2375,106.875,0.00892861490610329,288.289237089202,106.875
"2887",2887,-35.2375,108.75,0.00896026561032864,288.491505868545,108.75
"2888",2888,-35.2375,11.25,0.0095283853286385,289.368755868545,11.25
"2889",2889,-35.2375,110.625,0.00913800786384977,288.831127934272,110.625
"2890",2890,-35.2375,112.5,0.00941044025821596,289.26095657277,112.5
"2891",2891,-35.2375,114.375,0.00951058251173709,289.518468309859,114.375
"2892",2892,-35.2375,116.25,0.00933301302816901,289.374856807512,116.25
"2893",2893,-35.2375,118.125,0.00913847030516432,289.181120892019,118.125
"2894",2894,-35.2375,120,0.00910678720657277,289.20704342723,120
"2895",2895,-35.2375,121.875,0.00916049284037559,289.315579812207,121.875
"2896",2896,-35.2375,123.75,0.00920734776995305,289.341791079812,123.75
"2897",2897,-35.2375,125.625,0.00927352523474178,289.226653755869,125.625
"2898",2898,-35.2375,127.5,0.00934107453051643,289.008746478873,127.5
"2899",2899,-35.2375,129.375,0.00931694917840376,288.830632629108,129.375
"2900",2900,-35.2375,13.125,0.00963537077464789,289.629126760563,13.125
"2901",2901,-35.2375,131.25,0.00924971302816901,288.854606807512,131.25
"2902",2902,-35.2375,133.125,0.00919154917840376,289.096435446009,133.125
"2903",2903,-35.2375,135,0.00899711960093897,289.264448356808,135
"2904",2904,-35.2375,136.875,0.00853149330985916,289.099678403756,136.875
"2905",2905,-35.2375,138.75,0.00655287265258216,289.775741784038,138.75
"2906",2906,-35.2375,140.625,0.00608797030516432,289.865877934272,140.625
"2907",2907,-35.2375,142.5,0.00600654870892019,290.389272300469,142.5
"2908",2908,-35.2375,144.375,0.00616458392018779,289.811289906103,144.375
"2909",2909,-35.2375,146.25,0.00633313039906103,288.182411971831,146.25
"2910",2910,-35.2375,148.125,0.00693191725352113,287.331274647887,148.125
"2911",2911,-35.2375,15,0.00987385481220657,289.899281690141,15
"2912",2912,-35.2375,150,0.00824184401408451,288.297517605634,150
"2913",2913,-35.2375,151.875,0.010466013028169,290.685881455399,151.875
"2914",2914,-35.2375,153.75,0.0112145721830986,292.071942488263,153.75
"2915",2915,-35.2375,155.625,0.0109502745305164,291.809112676056,155.625
"2916",2916,-35.2375,157.5,0.0104857224178404,291.02955399061,157.5
"2917",2917,-35.2375,159.375,0.0104769092723005,290.883008215962,159.375
"2918",2918,-35.2375,16.875,0.0100560266431925,290.088201877934,16.875
"2919",2919,-35.2375,161.25,0.0106744909624413,291.118028169014,161.25
"2920",2920,-35.2375,163.125,0.010590213028169,290.933868544601,163.125
"2921",2921,-35.2375,165,0.0102827726525822,290.385151408451,165
"2922",2922,-35.2375,166.875,0.0101137712441315,290.075564553991,166.875
"2923",2923,-35.2375,168.75,0.0101338191314554,290.107958920188,168.75
"2924",2924,-35.2375,170.625,0.0101602397887324,290.143408450704,170.625
"2925",2925,-35.2375,172.5,0.0101564172535211,290.135931924883,172.5
"2926",2926,-35.2375,174.375,0.0102103829812207,290.268796948357,174.375
"2927",2927,-35.2375,176.25,0.0103031665492958,290.462723004695,176.25
"2928",2928,-35.2375,178.125,0.0103295674882629,290.443973004695,178.125
"2929",2929,-35.2375,18.75,0.010105416314554,290.076809859155,18.75
"2930",2930,-35.2375,180,0.0102902745305164,290.253697183099,180
"2931",2931,-35.2375,181.875,0.0102478825117371,290.099288732394,-178.125
"2932",2932,-35.2375,183.75,0.0102122562206573,290.004487089202,-176.25
"2933",2933,-35.2375,185.625,0.0101682980046948,289.901598591549,-174.375
"2934",2934,-35.2375,187.5,0.0101466942488263,289.828841549296,-172.5
"2935",2935,-35.2375,189.375,0.0101603665492958,289.819537558685,-170.625
"2936",2936,-35.2375,191.25,0.0101604327464789,289.797526995305,-168.75
"2937",2937,-35.2375,193.125,0.010101519600939,289.684799295775,-166.875
"2938",2938,-35.2375,195,0.0100196811032864,289.560877934272,-165
"2939",2939,-35.2375,196.875,0.00998683884976526,289.5294342723,-163.125
"2940",2940,-35.2375,198.75,0.00999957030516432,289.55101056338,-161.25
"2941",2941,-35.2375,20.625,0.0102596919014085,290.21586971831,20.625
"2942",2942,-35.2375,200.625,0.00998726889671362,289.521524647887,-159.375
"2943",2943,-35.2375,202.5,0.00994428861502347,289.466248826291,-157.5
"2944",2944,-35.2375,204.375,0.0099429632629108,289.478863849765,-155.625
"2945",2945,-35.2375,206.25,0.00998068861502347,289.526612676056,-153.75
"2946",2946,-35.2375,208.125,0.009964654342723,289.497879107981,-151.875
"2947",2947,-35.2375,210,0.00989466654929578,289.431421361502,-150
"2948",2948,-35.2375,211.875,0.0098815984741784,289.448420187793,-148.125
"2949",2949,-35.2375,213.75,0.00993086795774648,289.489063380282,-146.25
"2950",2950,-35.2375,215.625,0.00993736044600939,289.421704225352,-144.375
"2951",2951,-35.2375,217.5,0.00991376748826291,289.347073943662,-142.5
"2952",2952,-35.2375,219.375,0.00996285058685446,289.423863849765,-140.625
"2953",2953,-35.2375,22.5,0.0107113435446009,290.887987089202,22.5
"2954",2954,-35.2375,221.25,0.0100306984741784,289.519789906103,-138.75
"2955",2955,-35.2375,223.125,0.00999447171361502,289.456186619718,-136.875
"2956",2956,-35.2375,225,0.00994246279342723,289.395038732394,-135
"2957",2957,-35.2375,226.875,0.0100083519953052,289.527974178404,-133.125
"2958",2958,-35.2375,228.75,0.0100804332159624,289.647753521127,-131.25
"2959",2959,-35.2375,230.625,0.0100289947183099,289.546692488263,-129.375
"2960",2960,-35.2375,232.5,0.00998949518779343,289.451093896714,-127.5
"2961",2961,-35.2375,234.375,0.0100819257042254,289.577572769953,-125.625
"2962",2962,-35.2375,236.25,0.0101445590375587,289.6938157277,-123.75
"2963",2963,-35.2375,238.125,0.0100931026995305,289.652258215962,-121.875
"2964",2964,-35.2375,24.375,0.0113058825117371,291.959451877934,24.375
"2965",2965,-35.2375,240,0.0101337139671361,289.73585915493,-120
"2966",2966,-35.2375,241.875,0.0103019679577465,290.004360328638,-118.125
"2967",2967,-35.2375,243.75,0.0103241637323944,290.065319248826,-116.25
"2968",2968,-35.2375,245.625,0.0101663886150235,289.85882629108,-114.375
"2969",2969,-35.2375,247.5,0.0101392449530516,289.828470657277,-112.5
"2970",2970,-35.2375,249.375,0.0102719651408451,290.029106807512,-110.625
"2971",2971,-35.2375,251.25,0.0102439618544601,289.994187793427,-108.75
"2972",2972,-35.2375,253.125,0.0100447796948357,289.690924882629,-106.875
"2973",2973,-35.2375,255,0.0099950426056338,289.585753521127,-105
"2974",2974,-35.2375,256.875,0.0100975106807512,289.714579812207,-103.125
"2975",2975,-35.2375,258.75,0.0100683045774648,289.689221830986,-101.25
"2976",2976,-35.2375,26.25,0.0117564416666667,292.822658450704,26.25
"2977",2977,-35.2375,260.625,0.00992965387323944,289.536656103286,-99.375
"2978",2978,-35.2375,262.5,0.00989468908450704,289.516987089202,-97.5
"2979",2979,-35.2375,264.375,0.00989818908450704,289.50308685446,-95.625
"2980",2980,-35.2375,266.25,0.00980540504694836,289.35085915493,-93.75
"2981",2981,-35.2375,268.125,0.00972439894366197,289.316149061033,-91.875
"2982",2982,-35.2375,270,0.00965247875586854,289.360775821596,-90
"2983",2983,-35.2375,271.875,0.00940931960093897,289.053974178404,-88.125
"2984",2984,-35.2375,273.75,0.00921309237089202,288.671330985916,-86.25
"2985",2985,-35.2375,275.625,0.00946467922535211,288.913816901408,-84.375
"2986",2986,-35.2375,277.5,0.00974738955399061,289.24016314554,-82.5
"2987",2987,-35.2375,279.375,0.00933260176056338,288.573657276995,-80.625
"2988",2988,-35.2375,28.125,0.0119833341549296,293.11195657277,28.125
"2989",2989,-35.2375,281.25,0.00874649565727699,287.773710093897,-78.75
"2990",2990,-35.2375,283.125,0.00903365199530516,288.483863849765,-76.875
"2991",2991,-35.2375,285,0.00946665715962441,289.21603286385,-75
"2992",2992,-35.2375,286.875,0.00826799377934272,286.482427230047,-73.125
"2993",2993,-35.2375,288.75,0.00562959471830986,282.423771126761,-71.25
"2994",2994,-35.2375,290.625,0.00490294636150235,281.381911971831,-69.375
"2995",2995,-35.2375,292.5,0.00607177077464789,285.462829812207,-67.5
"2996",2996,-35.2375,294.375,0.00744678298122066,289.324599765258,-65.625
"2997",2997,-35.2375,296.25,0.007699254342723,289.794988262911,-63.75
"2998",2998,-35.2375,298.125,0.00790392711267606,289.001822769953,-61.875
"2999",2999,-35.2375,3.75,0.00946376561032864,289.283950704225,3.75
"3000",3000,-35.2375,30,0.0119763444835681,292.91767370892,30
"3001",3001,-35.2375,300,0.00879164166666667,289.503386150235,-60
"3002",3002,-35.2375,301.875,0.00937944917840376,290.278302816901,-58.125
"3003",3003,-35.2375,303.75,0.00986081208920188,289.553626760563,-56.25
"3004",3004,-35.2375,305.625,0.00995102241784038,289.398075117371,-54.375
"3005",3005,-35.2375,307.5,0.0106385703051643,290.593964788732,-52.5
"3006",3006,-35.2375,309.375,0.01101608157277,291.486556338028,-50.625
"3007",3007,-35.2375,31.875,0.0117153764084507,292.550068075117,31.875
"3008",3008,-35.2375,311.25,0.0107585857981221,291.093685446009,-48.75
"3009",3009,-35.2375,313.125,0.0106409233568075,290.693765258216,-46.875
"3010",3010,-35.2375,315,0.010855598943662,290.984354460094,-45
"3011",3011,-35.2375,316.875,0.0107962064553991,290.965863849765,-43.125
"3012",3012,-35.2375,318.75,0.0104521909624413,290.399968309859,-41.25
"3013",3013,-35.2375,320.625,0.0103819210093897,290.234683098592,-39.375
"3014",3014,-35.2375,322.5,0.0105585444835681,290.514384976526,-37.5
"3015",3015,-35.2375,324.375,0.0105243740610329,290.427136150235,-35.625
"3016",3016,-35.2375,326.25,0.0103227064553991,290.046170187793,-33.75
"3017",3017,-35.2375,328.125,0.0102900125586854,290.030221830986,-31.875
"3018",3018,-35.2375,33.75,0.0114361242957746,292.239653755869,33.75
"3019",3019,-35.2375,330,0.0103570355633803,290.195234741784,-30
"3020",3020,-35.2375,331.875,0.0102851853286385,290.027919014084,-28.125
"3021",3021,-35.2375,333.75,0.0101590012910798,289.766530516432,-26.25
"3022",3022,-35.2375,335.625,0.010157857629108,289.81170657277,-24.375
"3023",3023,-35.2375,337.5,0.0102139646713615,289.938157276995,-22.5
"3024",3024,-35.2375,339.375,0.010198333685446,289.873120892019,-20.625
"3025",3025,-35.2375,341.25,0.0101354468309859,289.788693661972,-18.75
"3026",3026,-35.2375,343.125,0.0100949116197183,289.827645539906,-16.875
"3027",3027,-35.2375,345,0.0100789017605634,289.864707746479,-15
"3028",3028,-35.2375,346.875,0.0100622787558685,289.855111502347,-13.125
"3029",3029,-35.2375,348.75,0.0100204181924883,289.831451877934,-11.25
"3030",3030,-35.2375,35.625,0.0114171951877934,292.154213615023,35.625
"3031",3031,-35.2375,350.625,0.00993971068075117,289.691604460094,-9.375
"3032",3032,-35.2375,352.5,0.00985553274647887,289.463110328638,-7.5
"3033",3033,-35.2375,354.375,0.00981610786384977,289.416603286385,-5.625
"3034",3034,-35.2375,356.25,0.00978719237089202,289.536018779343,-3.75
"3035",3035,-35.2375,358.125,0.00970733039906103,289.47686971831,-1.875
"3036",3036,-35.2375,37.5,0.0115198003521127,292.19933685446,37.5
"3037",3037,-35.2375,39.375,0.0113783928403756,291.995883802817,39.375
"3038",3038,-35.2375,41.25,0.0110441041079812,291.498534037559,41.25
"3039",3039,-35.2375,43.125,0.0109041825117371,291.151617370892,43.125
"3040",3040,-35.2375,45,0.0109813426056338,291.155470657277,45
"3041",3041,-35.2375,46.875,0.0109457416666667,291.156433098592,46.875
"3042",3042,-35.2375,48.75,0.0107628449530516,290.961791079812,48.75
"3043",3043,-35.2375,5.625,0.0094659735915493,289.321947183099,5.625
"3044",3044,-35.2375,50.625,0.0106668125586854,290.798419014085,50.625
"3045",3045,-35.2375,52.5,0.0106427829812207,290.737116197183,52.5
"3046",3046,-35.2375,54.375,0.0105033285211268,290.526561032864,54.375
"3047",3047,-35.2375,56.25,0.0103170951877934,290.182651408451,56.25
"3048",3048,-35.2375,58.125,0.0102557463615023,290.025780516432,58.125
"3049",3049,-35.2375,60,0.0102350778169014,290.078248826291,60
"3050",3050,-35.2375,61.875,0.0101261365023474,290.061840375587,61.875
"3051",3051,-35.2375,63.75,0.0100307092723005,289.931034037559,63.75
"3052",3052,-35.2375,65.625,0.0100236534037559,289.841754694836,65.625
"3053",3053,-35.2375,67.5,0.00997655011737089,289.75851056338,67.5
"3054",3054,-35.2375,69.375,0.00984492570422535,289.577123239437,69.375
"3055",3055,-35.2375,7.5,0.00950491068075117,289.190160798122,7.5
"3056",3056,-35.2375,71.25,0.00976398157276995,289.386487089202,71.25
"3057",3057,-35.2375,73.125,0.00973386561032864,289.265348591549,73.125
"3058",3058,-35.2375,75,0.00962157124413146,289.137867370892,75
"3059",3059,-35.2375,76.875,0.00946853180751174,288.999374413146,76.875
"3060",3060,-35.2375,78.75,0.00941056420187793,288.939875586854,78.75
"3061",3061,-35.2375,80.625,0.00939800786384977,288.90115258216,80.625
"3062",3062,-35.2375,82.5,0.00931777687793427,288.764562206573,82.5
"3063",3063,-35.2375,84.375,0.00923277312206573,288.6219342723,84.375
"3064",3064,-35.2375,86.25,0.0092199294600939,288.590666666667,86.25
"3065",3065,-35.2375,88.125,0.00919505481220657,288.554571596244,88.125
"3066",3066,-35.2375,9.375,0.00952528720657277,289.176653755869,9.375
"3067",3067,-35.2375,90,0.00910714964788732,288.409269953052,90
"3068",3068,-35.2375,91.875,0.00905455669014085,288.281361502347,91.875
"3069",3069,-35.2375,93.75,0.00906681396713615,288.251221830986,93.75
"3070",3070,-35.2375,95.625,0.00903001631455399,288.190286384977,95.625
"3071",3071,-35.2375,97.5,0.00890481208920188,288.050228873239,97.5
"3072",3072,-35.2375,99.375,0.00879916701877934,287.979258215962,99.375
"3073",3073,-37.1423,0,0.00891371349765258,287.821816901408,0
"3074",3074,-37.1423,1.875,0.00883011115023474,287.651428403756,1.875
"3075",3075,-37.1423,101.25,0.00836028110328639,286.998632629108,101.25
"3076",3076,-37.1423,103.125,0.00839410129107981,287.04689084507,103.125
"3077",3077,-37.1423,105,0.00838542758215963,287.067638497653,105
"3078",3078,-37.1423,106.875,0.0083823984741784,287.160463615023,106.875
"3079",3079,-37.1423,108.75,0.00842057828638498,287.339787558685,108.75
"3080",3080,-37.1423,11.25,0.0088916073943662,288.20776056338,11.25
"3081",3081,-37.1423,110.625,0.00851544730046948,287.575535211268,110.625
"3082",3082,-37.1423,112.5,0.00867331115023474,287.859825117371,112.5
"3083",3083,-37.1423,114.375,0.00885502288732394,288.133857981221,114.375
"3084",3084,-37.1423,116.25,0.00900911725352113,288.310058685446,116.25
"3085",3085,-37.1423,118.125,0.00908493227699531,288.34434741784,118.125
"3086",3086,-37.1423,120,0.00904226420187793,288.264820422535,120
"3087",3087,-37.1423,121.875,0.0089104515258216,288.131112676056,121.875
"3088",3088,-37.1423,123.75,0.00880368345070423,288.015194835681,123.75
"3089",3089,-37.1423,125.625,0.00877105058685446,287.936161971831,125.625
"3090",3090,-37.1423,127.5,0.00870408485915493,287.837562206573,127.5
"3091",3091,-37.1423,129.375,0.00854620176056338,287.718289906103,129.375
"3092",3092,-37.1423,13.125,0.00908928908450704,288.641531690141,13.125
"3093",3093,-37.1423,131.25,0.00845731068075117,287.707962441315,131.25
"3094",3094,-37.1423,133.125,0.00858868110328639,287.897974178404,133.125
"3095",3095,-37.1423,135,0.00875976842723005,288.120936619718,135
"3096",3096,-37.1423,136.875,0.00864920363849765,288.185003521127,136.875
"3097",3097,-37.1423,138.75,0.00828661819248826,288.119720657277,138.75
"3098",3098,-37.1423,140.625,0.00682758204225352,288.774762910798,140.625
"3099",3099,-37.1423,142.5,0.00649205715962441,288.998857981221,142.5
"3100",3100,-37.1423,144.375,0.00631954823943662,288.573237089202,144.375
"3101",3101,-37.1423,146.25,0.00638952429577465,287.716644366197,146.25
"3102",3102,-37.1423,148.125,0.00702751208920188,287.52038028169,148.125
"3103",3103,-37.1423,15,0.00937472335680751,289.094357981221,15
"3104",3104,-37.1423,150,0.00903059753521127,288.466771126761,150
"3105",3105,-37.1423,151.875,0.0100375125586854,290.158617370892,151.875
"3106",3106,-37.1423,153.75,0.0103458637323944,290.733752347418,153.75
"3107",3107,-37.1423,155.625,0.0100817491784038,290.360276995305,155.625
"3108",3108,-37.1423,157.5,0.00993015387323944,290.020352112676,157.5
"3109",3109,-37.1423,159.375,0.0100906069248826,290.121857981221,159.375
"3110",3110,-37.1423,16.875,0.00974174166666667,289.600694835681,16.875
"3111",3111,-37.1423,161.25,0.0101521839201878,290.105245305164,161.25
"3112",3112,-37.1423,163.125,0.0098633191314554,289.591267605634,163.125
"3113",3113,-37.1423,165,0.00955594166666667,289.059681924883,165
"3114",3114,-37.1423,166.875,0.00956082523474178,289.058896713615,166.875
"3115",3115,-37.1423,168.75,0.00973625809859155,289.342819248826,168.75
"3116",3116,-37.1423,170.625,0.00974087875586854,289.304728873239,170.625
"3117",3117,-37.1423,172.5,0.00956955246478873,288.915617370892,172.5
"3118",3118,-37.1423,174.375,0.00945364870892019,288.625843896714,174.375
"3119",3119,-37.1423,176.25,0.00950341725352113,288.773796948357,176.25
"3120",3120,-37.1423,178.125,0.00962055481220657,289.116784037559,178.125
"3121",3121,-37.1423,18.75,0.0101465529342723,290.136031690141,18.75
"3122",3122,-37.1423,180,0.00974022241784037,289.397962441315,180
"3123",3123,-37.1423,181.875,0.00979842664319249,289.45980399061,-178.125
"3124",3124,-37.1423,183.75,0.00975003321596244,289.276138497653,-176.25
"3125",3125,-37.1423,185.625,0.00963664823943662,289.002207746479,-174.375
"3126",3126,-37.1423,187.5,0.00956958485915493,288.889417840376,-172.5
"3127",3127,-37.1423,189.375,0.00958792852112676,288.950818075117,-170.625
"3128",3128,-37.1423,191.25,0.00960146983568075,288.976978873239,-168.75
"3129",3129,-37.1423,193.125,0.0095364088028169,288.861321596244,-166.875
"3130",3130,-37.1423,195,0.00945282664319249,288.741774647887,-165
"3131",3131,-37.1423,196.875,0.00943155669014084,288.716757042254,-163.125
"3132",3132,-37.1423,198.75,0.00943114636150235,288.672933098592,-161.25
"3133",3133,-37.1423,20.625,0.0105367947183099,290.628896713615,20.625
"3134",3134,-37.1423,200.625,0.00937517969483568,288.528757042254,-159.375
"3135",3135,-37.1423,202.5,0.00929980363849765,288.409146713615,-157.5
"3136",3136,-37.1423,204.375,0.00928750363849765,288.406246478873,-155.625
"3137",3137,-37.1423,206.25,0.00930216044600939,288.393055164319,-153.75
"3138",3138,-37.1423,208.125,0.00925948345070422,288.257495305164,-151.875
"3139",3139,-37.1423,210,0.00920486091549296,288.15157629108,-150
"3140",3140,-37.1423,211.875,0.0092352764084507,288.227244131455,-148.125
"3141",3141,-37.1423,213.75,0.00929123556338028,288.329686619718,-146.25
"3142",3142,-37.1423,215.625,0.00926056889671362,288.274990610329,-144.375
"3143",3143,-37.1423,217.5,0.00922296044600939,288.23194600939,-142.5
"3144",3144,-37.1423,219.375,0.00929859284037559,288.38773943662,-140.625
"3145",3145,-37.1423,22.5,0.0108004857981221,291.013742957747,22.5
"3146",3146,-37.1423,221.25,0.00938074730046948,288.53003286385,-138.75
"3147",3147,-37.1423,223.125,0.00931104589201878,288.405761737089,-136.875
"3148",3148,-37.1423,225,0.00920792147887324,288.230149061033,-135
"3149",3149,-37.1423,226.875,0.00926069894366197,288.302605633803,-133.125
"3150",3150,-37.1423,228.75,0.00938081443661972,288.471867370892,-131.25
"3151",3151,-37.1423,230.625,0.00938737453051643,288.469192488263,-129.375
"3152",3152,-37.1423,232.5,0.00935664870892019,288.4315,-127.5
"3153",3153,-37.1423,234.375,0.00942421490610329,288.568389671362,-125.625
"3154",3154,-37.1423,236.25,0.00947408485915493,288.661375586854,-123.75
"3155",3155,-37.1423,238.125,0.00938816279342723,288.49958685446,-121.875
"3156",3156,-37.1423,24.375,0.010848071713615,291.243404929577,24.375
"3157",3157,-37.1423,240,0.00933008720657277,288.3494342723,-120
"3158",3158,-37.1423,241.875,0.00943798861502347,288.475318075117,-118.125
"3159",3159,-37.1423,243.75,0.00953606279342723,288.644861502347,-116.25
"3160",3160,-37.1423,245.625,0.00947091443661972,288.596754694836,-114.375
"3161",3161,-37.1423,247.5,0.00940212617370892,288.514379107981,-112.5
"3162",3162,-37.1423,249.375,0.00946617969483568,288.589964788732,-110.625
"3163",3163,-37.1423,251.25,0.00951228345070423,288.638865023474,-108.75
"3164",3164,-37.1423,253.125,0.00941336561032864,288.500068075117,-106.875
"3165",3165,-37.1423,255,0.00930982476525822,288.362900234742,-105
"3166",3166,-37.1423,256.875,0.00934592100938967,288.415992957746,-103.125
"3167",3167,-37.1423,258.75,0.00943261255868545,288.530787558685,-101.25
"3168",3168,-37.1423,26.25,0.0107378393192488,291.278828638498,26.25
"3169",3169,-37.1423,260.625,0.00941796044600939,288.513179577465,-99.375
"3170",3170,-37.1423,262.5,0.00926898345070423,288.311962441315,-97.5
"3171",3171,-37.1423,264.375,0.00910089330985915,288.069071596244,-95.625
"3172",3172,-37.1423,266.25,0.00910659753521127,288.073004694836,-93.75
"3173",3173,-37.1423,268.125,0.00932135481220657,288.412001173709,-91.875
"3174",3174,-37.1423,270,0.00942202429577465,288.61208685446,-90
"3175",3175,-37.1423,271.875,0.00913170269953052,288.255606807512,-88.125
"3176",3176,-37.1423,273.75,0.00875649237089202,287.794392018779,-86.25
"3177",3177,-37.1423,275.625,0.00874713321596244,287.841558685446,-84.375
"3178",3178,-37.1423,277.5,0.0088908308685446,287.929832159624,-82.5
"3179",3179,-37.1423,279.375,0.00873060692488263,287.4523157277,-80.625
"3180",3180,-37.1423,28.125,0.0105937487089202,291.129199530516,28.125
"3181",3181,-37.1423,281.25,0.00853260927230047,287.21341314554,-78.75
"3182",3182,-37.1423,283.125,0.00875005950704225,287.965969483568,-76.875
"3183",3183,-37.1423,285,0.00876999800469484,287.943269953052,-75
"3184",3184,-37.1423,286.875,0.00725073838028169,285.579231220657,-73.125
"3185",3185,-37.1423,288.75,0.00553068908450704,281.061720657277,-71.25
"3186",3186,-37.1423,290.625,0.00514762992957746,281.620917840376,-69.375
"3187",3187,-37.1423,292.5,0.0057575088028169,285.830050469484,-67.5
"3188",3188,-37.1423,294.375,0.0065254191314554,289.439874413146,-65.625
"3189",3189,-37.1423,296.25,0.00664643603286385,289.803055164319,-63.75
"3190",3190,-37.1423,298.125,0.00696049377934272,288.483427230047,-61.875
"3191",3191,-37.1423,3.75,0.00875475762910798,287.680017605634,3.75
"3192",3192,-37.1423,30,0.0104620308685446,290.882122065728,30
"3193",3193,-37.1423,300,0.00772822429577465,288.376476525822,-60
"3194",3194,-37.1423,301.875,0.00850582992957746,288.870496478873,-58.125
"3195",3195,-37.1423,303.75,0.00926376561032864,288.634888497653,-56.25
"3196",3196,-37.1423,305.625,0.00948861161971831,288.774651408451,-54.375
"3197",3197,-37.1423,307.5,0.00997286654929577,289.663219483568,-52.5
"3198",3198,-37.1423,309.375,0.0102442862676056,290.331021126761,-50.625
"3199",3199,-37.1423,31.875,0.0103926731220657,290.696629107981,31.875
"3200",3200,-37.1423,311.25,0.010143798943662,290.148927230047,-48.75
"3201",3201,-37.1423,313.125,0.0100651632629108,289.851549295775,-46.875
"3202",3202,-37.1423,315,0.0100976289906103,289.869861502347,-45
"3203",3203,-37.1423,316.875,0.00997613509389671,289.722537558685,-43.125
"3204",3204,-37.1423,318.75,0.00977277734741784,289.350603286385,-41.25
"3205",3205,-37.1423,320.625,0.00975211537558685,289.260365023474,-39.375
"3206",3206,-37.1423,322.5,0.00980692852112676,289.377090375587,-37.5
"3207",3207,-37.1423,324.375,0.00968843462441315,289.202457746479,-35.625
"3208",3208,-37.1423,326.25,0.00950730316901408,288.834049295775,-33.75
"3209",3209,-37.1423,328.125,0.0094919970657277,288.762281690141,-31.875
"3210",3210,-37.1423,33.75,0.010476578286385,290.700530516432,33.75
"3211",3211,-37.1423,330,0.00955956795774648,288.912930751174,-30
"3212",3212,-37.1423,331.875,0.00951685762910798,288.869691314554,-28.125
"3213",3213,-37.1423,333.75,0.00940105856807512,288.631146713615,-26.25
"3214",3214,-37.1423,335.625,0.00934212711267606,288.478099765258,-24.375
"3215",3215,-37.1423,337.5,0.00933482758215962,288.450742957746,-22.5
"3216",3216,-37.1423,339.375,0.00933318579812207,288.469485915493,-20.625
"3217",3217,-37.1423,341.25,0.00932130269953052,288.476389671362,-18.75
"3218",3218,-37.1423,343.125,0.00927342007042254,288.383171361502,-16.875
"3219",3219,-37.1423,345,0.00918776654929577,288.191266431925,-15
"3220",3220,-37.1423,346.875,0.00913070176056338,288.110522300469,-13.125
"3221",3221,-37.1423,348.75,0.00913150598591549,288.201906103286,-11.25
"3222",3222,-37.1423,35.625,0.0106414580985915,290.788960093897,35.625
"3223",3223,-37.1423,350.625,0.0090983088028169,288.164875586854,-9.375
"3224",3224,-37.1423,352.5,0.00898401115023474,287.866354460094,-7.5
"3225",3225,-37.1423,354.375,0.00889468626760563,287.676672535211,-5.625
"3226",3226,-37.1423,356.25,0.00890681443661972,287.813469483568,-3.75
"3227",3227,-37.1423,358.125,0.00894541161971831,287.952868544601,-1.875
"3228",3228,-37.1423,37.5,0.0106568346244131,290.743638497653,37.5
"3229",3229,-37.1423,39.375,0.0104510233568075,290.517339201878,39.375
"3230",3230,-37.1423,41.25,0.0102768670187793,290.342606807512,41.25
"3231",3231,-37.1423,43.125,0.0103147031690141,290.403235915493,43.125
"3232",3232,-37.1423,45,0.0103689529342723,290.478387323944,45
"3233",3233,-37.1423,46.875,0.0102151158450704,290.256812206573,46.875
"3234",3234,-37.1423,48.75,0.00999765762910798,289.876808685446,48.75
"3235",3235,-37.1423,5.625,0.00871243697183099,287.768438967136,5.625
"3236",3236,-37.1423,50.625,0.00993600363849765,289.697465962441,50.625
"3237",3237,-37.1423,52.5,0.00993838579812207,289.699677230047,52.5
